vVLDBJ. aDovDori vInf.Syst. aLidaXu vInf.Syst. aPrabuddhaDe vER aSalvatoreT.March vIEEEDatabaseEng.Bull. aDonS.Batory vIEEEDatabaseEng.Bull. aDavidK.Hsiao vPARBASE aSubbiahRajanarayanan vPARBASE aArdieSchijf vPARBASE/Databases aWenyuLu vIEEETrans.Knowl.DataEng. aMartinErwig vIEEETrans.Knowl.DataEng.
vCoopIS/DOA/ODBASE(1) aDomenicoUrsino vInf.Syst. aPaulJohannesson vCISMOD aXiaoyongDu vAPWeb aDaisukeKanjo vWWW aHenryJ.Feldman vWWW aZhengChen vICDM aDeepakK.Agarwal vKDD aJi-RongWen vWWW aShumeetBaluja vWWW aMasayoshiOhashi vMDM
vCoopIS/DOA/ODBASE(1) aKatiaP.Sycara vWES aMikeP.Papazoglou vInt.J.CooperativeInf.Syst. aHansvanVliet vER(Workshops) aElvisRodriguesdaSilva vSBBD aFekadeGetahun vSBBD aValériaCesárioTimes vGeoInfo aSilvanaCastano vER aGillianDobbie vISDB aMyrianR.B.Araujo vISDB aHendrikDecker vDEXA
vCoopIS/DOA/ODBASE(1) aKotagiriRamamohanarao vVLDB aRobertBalzer vER aHai-YannHwang vVLDB aWonKim vVLDB aMaryannE.Martone vDEXAWorkshops aValentinaDiGiacomo vDEXAWorkshops aWojciechGebczyk vDEXAWorkshops aMaurizioLongo vDEXAWorkshops aStefanoMontanelli vEMOI-INTEROP aJohannEder vER(Workshops)
vCoopIS/DOA/ODBASE(1) aRainerHauser vCoopIS/DOA/ODBASE(1) aKlausTurowski vCAiSE aGuttormSindre vCAiSE aVicentePelechano vCAiSE aCarmeQuer vInf.Syst. aEtzardStolte vVLDB aWernerE.Kluge vVLDBSurveys aWernerE.Kluge vVLDBSurveys aRichardA.DeMillo vVLDBSurveys aStuartE.Madnick vPODS
vCoopIS/DOA/ODBASE(1) aKatiaP.Sycara vIEEEDataEng.Bull. aKari-JoukoRäihä vDataKnowl.Eng. aHanReichgelt vDataKnowl.Eng. aSuk-HoKang vDataKnowl.Eng. aUlrichReimer vKRDB aChungHeeHwang vKRDB aMartinBuchheit vKRDB aMichaelMinock vJ.Intell.Inf.Syst. aArulSiromoney vJ.Intell.Inf.Syst. aSanjivK.Bhatia vJ.Intell.Inf.Syst.
vCoopIS/DOA/ODBASE(1) aJulianeDehnert vCODAS aKazimierzSubieta vCODAS aHiroyukiKawano vICDM aKarltonSequeira vKDD aHans-PeterKriegel vICDE aOsmanAbul vSEBD aClaudiaDiamantini vDEXAWorkshop aAlexanderF.Gelbukh vNLDB aSebastianvanDelden vDataKnowl.Eng. aAnthonyHunter vDataKnowl.Eng.
vCoopIS aRalfDömges vCAiSE aPhilGreenwood vCAiSE aAnaM.D.Moreira vCAiSE aMotoshiSaeki vCAiSE aFionaPolack vCAiSE aMichaelWeiss vER aElkeA.Rundensteiner vICDE aAllisonWoodruff vJASIST aÉricArchambault vJASIST aJustinPicard vSIGIR
vCoopIS aGottfriedVossen vInf.Syst. aFereidoonSadri vInf.Syst. aSaktiP.Ghosh vSIGMODRecord aArisM.Ouksel vDistributedandParallelDatabases aGéraldOster vWISE aGarretSwart vWorkshopontheManagementofReplicatedData aDoronRotem vDEXA aReihanehSafavi-Naini vDEXA aMakotoTakizawa vIJBIDM aXiujuFu vIJBIDM
vCoopIS aTizianaCatarci vJ.Intell.Inf.Syst. aZahirTari vICDE aJiaweiHan vInf.Syst. aMikeP.Papazoglou vVLDBJ. aHoLamLau vDASFAA aHirohisaSeki vPODS aNickKoudas vSIGMODConference aUdoW.Lipeck vBTW aGerhardWeikum vPODS aPhokionG.Kolaitis vPODS
vCoopIS aNicholasR.Jennings vCoopIS aClarenceA.Ellis vAPWeb/WAIM aEunjooLee vAPWeb/WAIM aYasuhitoAsano vISDB aKatsumiTanaka vICADL aLishengFeng vICADL aNunoFreire vICADL aMichaelL.Nelson vJCDL aOksanaL.Zavalina vJCDL aGeorgeBuchanan vJCDL
vCoopIS aPrithvirajDasgupta vCoopIS aAmalElFallah-Seghrouchni vCoopIS aMarioTokoro vCoopIS aCharlesJ.Petrie vCoopIS aJohnK.Debenham vDEXAWorkshops aPascalLorenz vDEXAWorkshops aBhedBahadurBista vDEXAWorkshop aJ.S.Lee vDEXAWorkshop aRobertJeansoulin vOTMConferences(1) aDenisDebarbieux vDEXAWorkshops
vCoopIS aRajarshiDas vCoopIS aH.Kunst vCoopIS aAmihaiMotro vSIGMODConference aYannisE.Ioannidis vCIKM aJavedA.Aslam vSIGIR aRenxuSun vSIGIR aAndreaHouston vACMDL aC.RoyTaylor vACMDL aBruceR.Schatz vJASIS aAmandaSpink vJASIST
vCoopIS aRalf-DieterSchimkat vCoopIS aGeorgReichwein vCoopIS aJonghyunKahng vKDD aMartinEster vVLDB aEdwardB.Altman vVLDB aAkifumiMakinouchi vDEXA aJonasBarklund vDEXA aMohammedAlHaddad vDEXA aJussipekkaLeiwo vADBIS aLeonidNovak vADBIS
vCoopIS aJohnMylopoulos vVLDB aWolfgangMay vLogicinDatabases aFrançoiseGire vICDT aStefanoCeri vXP4.5WorkshoponDatabaseTheory aEdwardSciore vSecureDataManagement aChangwooByun vDEXA aKam-yiuLam vInf.Syst. aQingShuai vInf.Syst. aBernhardMitschang vDASFAA aMasatoshiYoshikawa vICDT
vCORIA aJean-PierreChevallet vCORIA aCatherineBerrut vHIM aI.Rodríguez vHIM aThomasKahabka vHIM aH.-W.Müller vHIM aJoséLuisBosque vHIM aAndreasBarth vHIM aRicardoOrosco vHIM aStephanArens vHIM aKlausTochtermann vLWA
vCORIA aKarenSauvagnat vCIKM aAnthonyTomasic vWWW aTie-YanLiu vSIGIR aW.BruceCroft vSIGIR aFilipRadlinski vKDD aSetsuoOhsuga vDataKnowl.Eng. aSouravS.Bhowmick vDataKnowl.Eng. aHwan-MingChiang vDataKnowl.Eng. aBhavaniM.Thuraisingham vDBSec aBernardoPalazzi vDBSec
vCORIA aMichelBeigbeder vHypertext aKurtMaly vJCDL aZhaoqiChen vJCDL aGregoryCrane vJCDL aMargaretE.I.Kipp vJCDL aDonaldByrd vInf.Process.Manage. aDangzhiZhao vJASIST aJenniferJieXu vDG.O aDennisTaratus vDG.O aJiayiPan vDG.O
vCORIA aYipingLi vPAKDD aKenjiAraki vAIRS aJian-YunNie vCLEF aZhishengLi vGIR aRuiM.Jesus vSIGIR aFlavioJunqueira vSIGIRForum aMouniaLalmas vSIGIRForum aHideoJoho vSSTD aDikLunLee vJASIST aZaidaChinchilla-Rodríguez vJASIST
vCORIA aJean-PierreChevallet vAIRS aWanliZuo vADMA aXunLiang vADMA aYanLiu vKDD aPrabhakarRaghavan vLA-WEB aMauricioMarín vDatabasesandApplications aTakafumiNakanishi vDatabasesandApplications aMykolaPechenizkiy vDEXAWorkshops aJanuszR.Getta vADBIS aEmmanuelGleizer vADBIS
vCORIA aMouniaLalmas vTREC aDavidHawking vCIKM aRicardoMardales vCIKM aLingLiu vInt.J.WebServiceRes. aOliveraMarjanovic vAustralasianDatabaseConference aPeterJ.Mangan vAustralasianDatabaseConference aMichaelE.Houle vTSDM aHowardJ.Hamilton vSDM aPaulVanDooren vSDM aHongCheng vICDE
vCORIA aKarenSauvagnat vFQAS aJingjingZhou vFQAS aRedaAlhajj vICDM aPhilipS.Yu vVLDBJ. aArunprasadP.Marathe vVLDB aBruceG.Lindsay vSIGMODRecord aNeilC.Rowe vSIGMODConference aMichaelKifer vSEBD aFabioGrandi vSEBD aMariaGraziaFugini vACMTrans.Inf.Syst.
vCORIA aMohandBoughanem vECIR aIchikoSata vECIR aNiallRooney vInf.Process.Manage. aJuditBar-Ilan vInf.Process.Manage. aLiwenVaughan vJASIST aStefanoMizzaro vJASIST aBingPan vACMTrans.Inf.Syst. aCarsonC.Woo vInt.J.CooperativeInf.Syst. aBarbaraPernici vSIGMODRecord aLawrenceB.Holder vJASIS
vDS-2 aFransH.Schippers vDS-2 aRogérioCarapuça vComputerizedAssistanceDuringtheInformationSystemsLifeCycle aSomjareePreeyanont-Takahashi vComputerizedAssistanceDuringtheInformationSystemsLifeCycle aBélaHalassy vComputerizedAssistanceDuringtheInformationSystemsLifeCycle aR.Bursens vBDA aPatrickValduriez vCoopIS aGustavoAlonso vRIDE aHoukuanHuang vDaWaK aOlivierTeste vDaWaK aJitenderS.Deogun vACMTrans.DatabaseSyst.
vDS-2 aJoséLuizFiadeiro vInf.Syst. aStavrosChristodoulakis vIEEEDataEng.Bull. aGerhardWeikum vVLDB aAlfonsKemper vSIGMODConference aIreneKowarski vSIGMODConference aBertramLudäscher vDILS aRolandSchnee vDILS aXiaoshuWang vDILS aMichaelHawrylycz vDILS aJacobKöhler vDILS
vDS-2 aC.S.Tang vDS-2 aAntonioL.Furtado vIEEETrans.Knowl.DataEng. aMichèleSebag vICDM aGiuseppeDeNicolao vICDM aKhaledM.Hammouda vICDM aHaiWang vCASCON aGopiK.Attaluri vCASCON aWai-HangPoon vCASCON aSuhayyaAbu-Hakima vICDE aKarenC.Davis vJ.DataSemanticsVI
vDS-2 aPeterM.G.Apers vCoopIS aPer-ÅkeLarson vCASCON aAshrafS.Hussein vCASCON aMelanieSteckham vCASCON aDavidTaylor vCASCON aJacobSlonim vCASCON aRichardC.Holt vCASCON aYoussefMasrour vCASCON aTimothyC.Lethbridge vCASCON aGeraldA.Winters vCASCON
vDS-2 aLarryKerschberg vDOOD aGottfriedVossen vACMTrans.DatabaseSyst. aLuisGravano vSIGMODConference aYandongCai vIEEETrans.Knowl.DataEng. aShaulDar vSIGMODConference aJamesClifford vIEEEDatabaseEng.Bull. aWonKim vICDE aJosephM.Hellerstein vSIGMODConference aCharuC.Aggarwal vSIGMODConference aYeh-HengSheng vSIGMODConference
vDS-2 aAntonioL.Furtado vWorkshoponDataAbstraction,DatabasesandConceptualModelling aGaryG.Hendrix vVLDB aGuyM.Lohman vIEEEDatabaseEng.Bull. aVirginiaM.Travers vIEEEDatabaseEng.Bull. aShigeruMabuchi vIEEEDatabaseEng.Bull. aH.R.Johnson vIEEEDatabaseEng.Bull. aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vDS-2 aDonaldA.Jardine vDataKnowl.Eng. aXiaofangZhou vCODAS aMichaelN.Huhns vWWW aRaviKumar vKDD aJohnE.Moody vKDD aHannuToivonen vPKDD aKamalikaDas vIEEETrans.Knowl.DataEng. aMohamedDahchour vIEEETrans.Knowl.DataEng. aRuey-KaiSheu vIEEETrans.Knowl.DataEng. aJinjinYe vIEEETrans.Knowl.DataEng.
vDS-2 aRonaldM.Lee vInf.Syst. aAnneH.H.Ngu vDistributedandParallelDatabases aSanjayKumarMadria vER(Workshops) aChristianZambenedetti vER(Workshops) aIonutEmilIacob vER(Workshops) aPeterM.G.Apers vICDT aEmmanuelWaller vPODS aWalterA.Burkhard vACMTrans.DatabaseSyst. aGiovanniMariaSacco vVLDB aP.Economopoulos vVLDB
vRIDE-DOM aNabielA.Elshiewy vRIDE-DOM aVijayV.Raghavan vSIGIR aRayR.Larson vECDL aYechiamYemini vDigitalLibraries aSusanGauch vCIKM aJaapKamps vECIR aTomBetts vECIR aAlbertoPoggiani vECIR aXueDejun vECIR aYileiShao vECIR
vRIDE-DOM aPeterA.C.Verkoulen vRIDE-DOM aN.J.Fiddian vSSDBM aLewisT.Reinwald vSSDBM aXiaoyangSeanWang vVLDB aSunitaSarawagi vPKDD aAmitabhChaudhary vWebDB aShaorongLiu vWIDM aSihemAmer-Yahia vSIGMODConference aAngelaBonifati vEDBTPhDWorkshop aSaraComai vQL
vRIDE-DOM aNabielA.Elshiewy vRIDE-DOM aElkeA.Rundensteiner vIDEAS aWilliamI.Grosky vVDB aE.Essenius vVDB aTheoGevers vCLEF aJussiKarlgren vCLEF aJoséLuisVicedoGonzález vTREC aRichardTong vTREC aStefanM.Rüger vECIR aRalfSchenkel vINEX
vRIDE-DOM aKeithK.Park vRIDE-DOM aZahirTari vIDEAS aAlokN.Choudhary vSSDBM aArieShoshani vIEEESymposiumonMassStorageSystems aRobertL.Grossman vLarge-ScaleParallelDataMining aSandhyaDwarkadas vCIKM aChengXiangZhai vCIKM aDuaneSzafron vCASCON aTrevorParsons vCASCON aTobyJ.Teorey vDataKnowl.Eng.
vRIDE-DOM aMikeP.Papazoglou vCAiSE aPeterRosengren vER aEnricoFranconi vFMLDO aWolfgangMay vKRDB aNacerBoudjlida vEMOI-INTEROP aSamarAmmar-Khodja vCAiSEWorkshops(3) aCsabaVeres vCAiSEWorkshops(3) aD.Occhetti vCAiSEWorkshops(3) aPierluigiAssogna vDEXAWorkshops aColinAllison vDEXAWorkshops
vRIDE-DOM aRolfA.deBy vInt.J.CooperativeInf.Syst. aMassimoMecella vWES aTerryR.Payne vVLDB aMichaelJ.Franklin vVLDB aEmilePeeters vVLDB aDanSuciu vSPIRE aGabrielValiente vSPIRE aShinichiShimozono vSPIRE aJustinZobel vSIGIR aGregorThurmair vSIGIR
vRIDE-DOM aPanosK.Chrysanthis vWIDM aDavidW.Embley vInf.Syst. aJackMinker vInt.J.CooperativeInf.Syst. aRaimoTuomela vInt.J.CooperativeInf.Syst. aMathiasSallé vInt.J.CooperativeInf.Syst. aPeterZion vKRDB aAdaWai-CheeFu vIDEAS aClaraPizzuti vPKDD aBartMarseille vPKDD aMarioHernández vPKDD
vRIDE-DOM aElkeRadeke vDEXAWorkshop aSubhasishMazumdar vActiveConceptualModelingofLearning aKamalakarKarlapalem vInf.Syst. aIlyasCicekli vDatabasesandApplications aTetsuyaSakurai vDatabasesandApplications aJinheeJung vDatabasesandApplications aJunZhou vDatabasesandApplications aLihChyunShu vDatabasesandApplications aMiroslawStawniak vDatabasesandApplications aKarolGilarski vDatabasesandApplications
vRIDE-NDS aVivianeCrestana-Taube vRIDE-NDS aJürgenWäsch vCoopIS aRafiAhmed vDS-5 aDennisMcLeod vICDEWorkshops aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vRIDE-NDS aRogerGünthör vDEXA aDieterMerkl vAPCCM aStefanoSpaccapietra vAPCCM aJanuszR.Getta vDEXAWorkshop aAthenaVakali vLA-WEB aPauloBrazGolgher vCIKM aSusanGauch vTREC aC.Reid vTREC aAsaadAlberair vTREC aBenjaminChan vTREC
vRIDE-NDS aPaulBenninghoff vRIDE-NDS aElkeA.Rundensteiner vSIGMODConference aCharlesD.Coleman vSIGMODConference aChristosH.Papadimitriou vDMKD aDimitriosGunopulos vICDE aJiaweiHan vSDM aFeiWang vSDM aDongweiCao vSDM aReinhardRapp vICDM aGangLi vPAKDD
vRIDE-NDS aMarkA.Whiting vRIDE-NDS aHarumiA.Kuno vDNIS aLeiJing vDNIS aMahmoudBoufaïda vDEXAWorkshops aRogériodeLemos vDEXAWorkshops aMaurizioMesenzani vDEXAWorkshops aOlivierPivert vInf.Process.Manage. aThomasPoersch vInf.Process.Manage. aMichaelKress vInf.Process.Manage. aA.Hindle vInf.Process.Manage.
vRIDE-NDS aEddieC.Shek vSSD aHananSamet vGIS aAngiVoss vGIS aElzbietaMalinowski vAPCCM aTakafumiNakanishi vMDM aAkimitsuKanzaki vMDM aJoos-HendrikBöse vMDM aKian-LeeTan vIEEETrans.Knowl.DataEng. aTamerKahveci vICDE aJanSedmidubský vICDE
vRIDE-NDS aMarkA.Whiting vSSDBM aMichalisVazirgiannis vPKDD aHendrikBlockeel vSIGKDDExplorations aBrianFrasca vSIGKDDExplorations aPhilippCimiano vNLDB aLuisaMich vNLDB aGaryA.Coen vNLDB aSeonHwaChoi vNLDB aNattakanPengphon vNLDB aDoinaTatar vNLDB
vRIDE-NDS aNorbertRitter vIDEAS aArjenP.deVries vINEX aHenkErnstBlok vICDE aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vRIDE-NDS aChing-ShanPeng vRTDB aJukkaKiviniemi vDaWaK aC.I.Ezeife vDataKnowl.Eng. aPaulMcFetridge vDataKnowl.Eng. aClaudioBettini vDistributedandParallelDatabases aFernandaAraujoBaião vDEXA aPeterM.G.Apers vDIWeb aGeorgLausen vCOMAD aKokouYétongnon vBDA aDominiqueRieu vCAiSE
vRIDE-TQP aKrithiRamamritham vVLDB aMauriceA.W.Houtsma vWorkshopontheManagementofReplicatedData aPuneetKumar vPDIS aAidongZhang vDG.O aJudithBayardCushing vDG.O aNadavRouche vDG.O aMarianneKoch vDG.O aDavidW.Scott vDG.O aMatthewWeathers vDG.O aNancyWiegand vDG.O
vRIDE-TQP aJamalR.Alsabbagh vRIDE-TQP aVijayV.Raghavan vKDD aFosterJ.Provost vKDD aRobPowers vKDD aTaoTao vACMTrans.Inf.Syst. aSatoshiMatsuoka vACMTrans.Inf.Syst. aMelodyY.Ivory vACMTrans.Inf.Syst. aHectorGarcia-Molina vMobiDE aGoceTrajcevski vMDM aTaoWu vPAKDD
vRIDE-TQP aScottE.Spetka vRIDE-TQP aØivindDueTrier vRIDE-TQP aRichardR.Muntz vSDM aNatalieS.Glance vSDM aSuchandraGoswami vSDM aHaixunWang vVLDB aKienA.Hua vDEXA aNicolettaDessì vSEBD aAntonellaMecchia vIEEETrans.Knowl.DataEng. aAlexanderKogan vIEEETrans.Knowl.DataEng.
vRIDE-TQP aHaiyanXu vRIDE-TQP aJiaweiHan vPDIS aWeiHong vICDE aJiaweiHan vRIDE-TQP aT.C.Ting vDBSec aDavidA.Bonyun vDBSec aBhavaniM.Thuraisingham vSIGMODRecord aMiguel-ÁngelSicilia vSIGMODRecord aMarianneWinslett vVLDB aBintoGeorge vReal-TimeDatabaseSystems
vRIDE-TQP aJuhnyoungLee vWWW aC.Yang vWWW aZhigangHua vWWW aFrançoisBry vBDA aE.Dell'Erba vBDA aGuidoMoerkotte vIEEETrans.Knowl.DataEng. aArvindK.Bansal vIEEETrans.Knowl.DataEng. aVirV.Phoha vIEEETrans.Knowl.DataEng. aLudmilaI.Kuncheva vIEEETrans.Knowl.DataEng. aAndreasHenrich vACM-GIS
vRIDE-TQP aAbbasRafii vRIDE-TQP aElisaBertino vDEXA aT.M.Fliedner vDEXA aYannisTheodoridis vDataKnowl.Eng. aFabioGrandi vTemporalDatabases,Dagstuhl aDavidToman vICDT aVladimirYu.Sazonov vICDT aB.Gopinath vICDE aYoshinoriHara vDEXA aHajimeKitakami vICDE
vRIDE-TQP aSangHyukSon vICDE aSiu-LunAu vICDE aH.V.Jagadish vEDBT aPeterJ.H.King vSIGMODRecord aMichaelLey vECDL aChristosPapatheodorou vInt.J.onDigitalLibraries aJulianoLopesdeOliveira vCIKM aClaudiaPearce vCIKM aLuoSi vCIKM aT.J.Beck vCIKM
vRIDE-TQP aAvrahamLeff vIEEEDataEng.Bull. aDavidJ.Lilja vIEEEDataEng.Bull. aAlbertoCoen-Porisini vIEEEDataEng.Bull. aDavidB.Lomet vIEEEDataEng.Bull. aAnastassiaAilamaki vACMTrans.DatabaseSyst. aPanagiotisG.Ipeirotis vICDE aDavoodRafiei vICDE aNickCercone vPAKDD aSimeonJ.Simoff vRevisedPapersfromMDM/KDDandPAKDD/KDMCD aChabaneDjeraba vADL
vRIDE-ADS aSalvatoreJ.Stolfo vSDM aKhaledM.Hammouda vSDM aBinZhou0002 vSDM aSei-HyungLee vSDM aGeorgeKarypis vPKDD aHans-PeterKriegel vSIGMODConference aBenKao vPAKDD aNickCercone vPAKDD aSebastianLühr vPAKDD aHongboShi vPAKDD
vRIDE-ADS aMichaelSchrefl vER(Workshops) aFlorinTulba vER(Workshops) aDavidC.Wilson vCIVR aShengMeiShen vCIVR aChangminPark vCIVR aAndrewW.Fitzgibbon vCIVR aChi-RenShyu vCIVR aTomásSvoboda vCIVR aStéphaneAyache vECIR aZhaoXu vECIR
vRIDE-ADS aArieSegev vSIGMODConference aAndreasGeppert vDBPL aLeonidLibkin vPODS aAshwinMachanavajjhala vSIGMODConference aDavidChenhoKung vVLDB aPatrickValduriez vACMTrans.DatabaseSyst. aDavidJ.DeWitt vSIGMODConference aPaulPatrick vSIGMODConference aLikeGao vICDM aJamesP.Rogers vKDD
vRIDE-ADS aRakeshChandra vAdvancedDatabaseSystems aShirleyBrowne vAdvancedDatabaseSystems aShashiK.Gadia vCIKM aDevikaSubramanian vDG.O aRavindraDeSilva vDG.O aAlanM.MacEachren vDG.O aUsmanQureshi vDG.O aAlexanderSchellong vDG.O aWilliamJ.Waltman vDG.O aNeilEisner vDG.O
vRIDE-ADS aBruceM.Horowitz vRIDE-ADS aArieSegev vTemporalDatabases aW.A.Gray vDataKnowl.Eng. aIrajMahdavi vDataKnowl.Eng. aGaryA.Coen vNLDB aMagdalenaWolska vDataKnowl.Eng. aHanReichgelt vDataKnowl.Eng. aGerhardPews vDataKnowl.Eng. aStewartGreenhill vInf.Process.Manage. aChristinaCarrick vInf.Process.Manage.
vRIDE-ADS aChristophBussler vCAiSE aJustusKlingemann vRIDE aSansaneeAuephanwiriyakul vRIDE aThomasZiegert vRIDE aPaulW.P.J.Grefen vDistributedandParallelDatabases aZhengLin vPDIS aCarlaSchlatterEllis vPODS aKennethA.Ross vDaMoN aNielsNes vICDE aAlfonsoF.Cardenas vIEEEDatabaseEng.Bull.
vRIDE-ADS aMichaelSchrefl vAPWeb aJingshaHe vAPWeb aYangyongZhu vWAIM aXiaomingLiu vJCDL aChristophBecker vJCDL aJosephT.Tennis vJASIST aMunchurlKim vJASIST aLeoEgghe vJASIS aMichaelR.Fenton vJASIS aMichaelK.Buckland vInf.Process.Manage.
vRIDE-ADS aKennethSmith vDOOD aShojiroNishio vMDM aChristianErfurth vMDM aKatsumiTanaka vWIDM aAnneSchuth vWIDM aAixinSun vWIDM aPanosK.Chrysanthis vDEXAWorkshops aJoséEduardoCórcoles vDIWeb aDovDori vDEXAWorkshops aStefanoTebaldi vDEXAWorkshops
vRIDE-IMS aElisaBertino vInf.Syst. aTheoHärder vICDE aSudiptoGuha vACMTrans.DatabaseSyst. aAbhinavGupta vVLDB aAmolDeshpande vICDE aNickKoudas vIEEEDataEng.Bull. aGustavoAlonso vVLDB aRuneHumborstad vVLDB aChristopherOlston vWWW aJoséKahan vWWW
vRIDE-IMS aJiandongHuang vVLDB aSusanB.Davidson vCIKM aEllenRiloff vACMTrans.Inf.Syst. aChristopherFry vACMTrans.Inf.Syst. aScottE.Hudson vSIGMODConference aYannisPapakonstantinou vWebDB(InformalProceedings) aTaherH.Haveliwala vWebDB(InformalProceedings) aVassilisJ.Tsotras vEDBT aJianTang vIADT aElkeHochmüller vCAiSEWorkshops
vRIDE-IMS aElisaBertino vIEEETrans.Knowl.DataEng. aJamesCaverlee vWWW aStefanoZacchiroli vWWW aYujiInoue vWWW aAmitMadaan vWWW aCorinR.Anderson vKDD aAndreasS.Weigend vSIGIRForum aGerardSalton vSIGIRForum aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vRIDE-IMS aWolfgangBenn vRIDE-IMS aVictorB.Lawrence vRIDE-IMS aJamesGeller vVLDBJ. aYelenaYesha vCIKM aBelleL.Tseng vSIGIR aXiangJi vSIGIR aPeterIngwersen vJASIST aSaraR.Tompson vJASIST aYuelinLi vSIGIR aYoung-InSong vSIGIR
vRIDE-IMS aMaryRogers vDS-6 aRiccardoTorlone vSEBD aRiccardoTorlone vEDBT aKlemensBöhm vBTW aLudwigWiese vBTW aRudolfBayer vDMDW aEnricoFranconi vDataKnowl.Eng. aTomiMännistö vSIGMODRecord aW.N.Chin vSIGMODRecord aHowardL.Morgan vSIGMODRecord
vRIDE-IMS aWolfgangBenn vKRDB aGiuseppeSantucci vCoopIS aShuchiPatel vVLDBJ. aCarolSmall vDBPL aLucianPopa vICDT aPaolaInverardi vFMLDO aEnricoFranconi vDBISP2P aStefanBöttcher vScalableDataManagementinEvolvingNetworks aStefanBöttcher vWAIM aHyungGiSong vWAIM
vRIDE-IMS aMagdiN.Kamel vPARBASE aArdieSchijf vSSD aPhilippeRigaux vSpatio-TemporalDatabases:TheCHOROCHRONOSApproach aAndrewU.Frank vSSD aChuan-HengAng vVDB aTatsuoHirose vVDB aRaimondoSchettini vInf.Process.Manage. aGregoryP.M.Walker vInf.Process.Manage. aDaniaB.Meghabghab vInf.Process.Manage. aHaroldBorko vInf.Process.Manage.
vRIDE-IMS aShamkantB.Navathe vInt.J.CooperativeInf.Syst. aChimayJ.Anumba vInt.J.CooperativeInf.Syst. aValeriaDeAntonellis vICDE aWalidG.Aref vEDBT aPaoloCiaccia vACMTrans.DatabaseSyst. aYannisE.Ioannidis vSSDBM aGottfriedLuef vDBSec aIndrakshiRay vSACMAT aCsillaFarkas vJ.Intell.Inf.Syst. aDimitriTheodoratos vMFDBS
vRIDE-DM aTorstenGrabs vSIGMODConference aAlexandrosBiliris vVLDB aMikioTakagi vIWDM aYahikoKambayashi vIDEAS aCarloSartiani vDBPL aYuqingWu vVLDB aYasushiOgawa vDEXA aRameshBhashyam vVLDB aJanoMoreiradeSouza vSSDBM aGiuseppeDiBattista vDataKnowl.Eng.
vRIDE-DM aMichaelSchlundt vRIDE-DM aVassilisJ.Tsotras vICDE aAlexRasin vCIDR aOmarBenjelloun vBDA aSid-AhmedBerrani vMMDB aDouglasR.Heisterkamp vMMDB aMohand-SaidHacid vKnowl.Inf.Syst. aStefanBrecheisen vICDM aToshihiroKamishima vICDM aSimeonWarner vJCDL
vRIDE-DM aM.TamerÖzsu vVLDB aMengLou vVLDB aWojciechCellary vDEXA aMarie-NoëlleTerrasse vDaWaK aZhung-XunLiao vDaWaK aMilosRadovanovic vDEXA aDaphneGelbart vDEXA aM.Seidt vDEXA aHansDelfs vDEXA aKienA.Hua vDaWaK
vRIDE-DM aYong-ChuanChen vRIDE-DM aDanSuciu vICDT aDanSuciu vICDE aRudolfBayer vHPTS aMichaelJ.Franklin vRIDE aGiuseppeAmato vXSym aMirianHalfeldFerrariAlves vDBPL aStavrosS.Cosmadakis vDBPL aYannisE.Ioannidis vACMTrans.Inf.Syst. aRonnyLempel vACMTrans.Inf.Syst.
vRIDE-DM aEvaggeliaPitoura vIEEEDataEng.Bull. aNickKoudas vICDE aLingLiu vICDE aJohnMylopoulos vSWDB aRobertMeersman vOOER aDanTasker vOOER aMarkusStumptner vER(Tutorials,Posters,Panels&IndustrialContributions) aFranciscoN.A.Krieser vER(Tutorials,Posters,Panels&IndustrialContributions) aLeszekA.Maciaszek vAPCCM aHeidiGregersen vAPCCM
vRIDE-DM aPeterFankhauser vQL aFrankWm.Tompa vSecureDataManagement aSushilJajodia vSIGMODConference aR.Ananthanarayanan vSIGMODConference aAnthonyK.H.Tung vEDBT aGuadalupeCanahuate vIEEETrans.Knowl.DataEng. aTeresaF.Lunt vDBSec aJohnA.McDermid vDBSec aTeresaF.Lunt vIEEEDataEng.Bull. aDiveshSrivastava vICDE
vRIDE-DM aReaganMoore vSSDBM aQiZhang vCASCON aJoséE.Moreira vCASCON aEdwardHatton vCASCON aIrinaShapira vCASCON aPetkoValtchev vCASCON aLiamPeyton vCAiSE aBrianHenderson-Sellers vER(Workshops) aMichaelH.Böhlen vBTW aHorstLangendörfer vDEXA
